match_id,length,realm,map,killer_player,killer,kills,hooks,killer_result,killer_bp,survivor0_player,survivor0,survivor0_escaped,survivor0_bp,survivor1_player,survivor1,survivor1_escaped,survivor1_bp,survivor2_player,survivor2,survivor2_escaped,survivor2_bp,survivor3_player,survivor3,survivor3_escaped,survivor3_bp
103,20,Crotus Prenn Asylum,Father Campbell's Chapel,Ayrun,Spirit,1,9,Entity Displeased,16395,OhTofu,Quentin Smith,True,6508,Trivialiac,Yui Kimura,True,6508,praxz,Yun-Jin Lee,True,6508,Otzdarva,Jane Romero,False,6508
104,12,Crotus Prenn Asylum,Disturbed Ward,Bronx,Demogorgon,0,8,Entity Displeased,30822,ZubatLEL,Adam Francis,True,29389,hexy,Quentin Smith,True,29389,TrajceBrukata,Nancy Wheeler,True,29389,ANGRYPUG,Yun-Jin Lee,True,29389
105,16,Haddonfield,Lampkin Lane,Umbra,Deathslinger,3,9,Ruthless Killer,5409,Otzdarva,Laurie Strode,False,28686,Uncharted,Jonah Vasquez,False,28686,TrajceBrukata,Ash J. Williams,True,28686,Abadjar,Feng Min,False,28686
106,17,The MacMillan Estate,Ironworks of Misery,Yerv,Cenobite,1,3,Brutal Killer,11730,Bronx,Zarina Kassir,True,25052,Ohmwrecker,Mikaela Reid,True,25052,imPROBZZ,Adam Francis,False,25052,Ayrun,Feng Min,True,25052
107,9,Haddonfield,Lampkin Lane,Skermz,Trapper,4,12,Ruthless Killer,24660,Trivialiac,Nancy Wheeler,False,25547,SpookyLoopz,Élodie Rakoto,False,25547,hexy,Felix Richter,False,25547,Ralph,Claudette Morel,False,25547
108,19,Haddonfield,Lampkin Lane,imPROBZZ,Cenobite,2,10,Entity Displeased,17219,hexy,Élodie Rakoto,False,30195,OhTofu,Jeffrey "Jeff" Johansen,True,30195,SpookyLoopz,Ash J. Williams,False,30195,praxz,Yui Kimura,True,30195
109,13,Crotus Prenn Asylum,Father Campbell's Chapel,Yerv,Oni,2,10,Entity Displeased,6656,TrU3Ta1ent,Jane Romero,False,5611,TheJRM_,Jeffrey "Jeff" Johansen,True,5611,Abadjar,Adam Francis,True,5611,Otzdarva,Zarina Kassir,False,5611
110,8,Crotus Prenn Asylum,Disturbed Ward,ScottJund,Trapper,2,10,Entity Displeased,7100,imPROBZZ,William "Bill" Overbeck,False,29992,Ohmwrecker,Zarina Kassir,False,29992,ANGRYPUG,Laurie Strode,True,29992,TrajceBrukata,Claudette Morel,True,29992
111,9,Backwater Swamp,The Pale Rose,Ohmwrecker,Nemesis,0,0,Entity Displeased,23080,Fungoose,Mikaela Reid,True,10401,Skermz,Yun-Jin Lee,True,10401,OhTofu,David King,True,10401,ScottJund,Nancy Wheeler,True,10401
112,19,Haddonfield,Lampkin Lane,Uncharted,Trickster,4,12,Merciless Killer,23094,praxz,Dwight Fairfield,False,6240,Abadjar,Jill Valentine,False,6240,hexy,Kate Denson,False,6240,Trivialiac,Cheryl Mason,False,6240
113,7,Crotus Prenn Asylum,Father Campbell's Chapel,TrU3Ta1ent,Doctor,1,3,Brutal Killer,9011,OhTofu,Zarina Kassir,False,13656,Fungoose,Jonah Vasquez,True,13656,TheJRM_,Detective David Tapp,True,13656,Ralph,Laurie Strode,True,13656
114,15,Backwater Swamp,The Pale Rose,Ralph,Spirit,4,12,Merciless Killer,25176,OhTofu,Laurie Strode,False,12016,Yerv,Yui Kimura,False,12016,Fungoose,Jeffrey "Jeff" Johansen,False,12016,imPROBZZ,Élodie Rakoto,False,12016
115,10,The MacMillan Estate,Ironworks of Misery,Trivialiac,Legion,3,11,Ruthless Killer,25738,ANGRYPUG,Leon Scott Kennedy,True,19900,Fungoose,Ash J. Williams,False,19900,Ev3ntic,William "Bill" Overbeck,False,19900,TheJRM_,Jill Valentine,False,19900
116,17,Crotus Prenn Asylum,Father Campbell's Chapel,Uncharted,Hillbilly,3,11,Ruthless Killer,11739,TheJRM_,Nancy Wheeler,False,7146,ZubatLEL,Feng Min,True,7146,SpookyLoopz,Jonah Vasquez,False,7146,Abadjar,Kate Denson,False,7146
117,12,Crotus Prenn Asylum,Disturbed Ward,imPROBZZ,Nemesis,1,3,Brutal Killer,9146,OhTofu,Felix Richter,True,24464,TrajceBrukata,Feng Min,True,24464,Otzdarva,Ace Visconti,False,24464,ScottJund,Kate Denson,True,24464
118,7,Haddonfield,Lampkin Lane,Fungoose,Trickster,1,3,Entity Displeased,21241,ScottJund,Laurie Strode,True,8590,TrajceBrukata,Kate Denson,False,8590,Ohmwrecker,Quentin Smith,True,8590,Yerv,Kate Denson,True,8590
119,7,The MacMillan Estate,Coal Tower,Otzdarva,Trickster,0,0,Entity Displeased,27431,Umbra,Nancy Wheeler,True,15607,TrajceBrukata,Leon Scott Kennedy,True,15607,ScottJund,Zarina Kassir,True,15607,Ralph,Mikaela Reid,True,15607
120,14,Backwater Swamp,Grim Pantry,Bronx,Doctor,3,9,Ruthless Killer,26882,Ayrun,Claudette Morel,False,21473,Ev3ntic,Jonah Vasquez,False,21473,TrajceBrukata,Feng Min,True,21473,TrU3Ta1ent,Yun-Jin Lee,False,21473
121,13,The MacMillan Estate,Coal Tower,ZubatLEL,Nemesis,2,10,Entity Displeased,12201,hexy,Élodie Rakoto,False,7667,Umbra,Mikaela Reid,True,7667,ANGRYPUG,Jake Park,True,7667,Trivialiac,Ace Visconti,False,7667
122,19,Backwater Swamp,The Pale Rose,TrajceBrukata,Artist,0,0,Entity Displeased,25864,Ralph,Feng Min,True,29897,hexy,Steve Harrington,True,29897,Fungoose,Leon Scott Kennedy,True,29897,Ev3ntic,Quentin Smith,True,29897
123,7,The MacMillan Estate,Suffocation Pit,Trivialiac,Blight,2,6,Entity Displeased,21153,ZubatLEL,Adam Francis,True,21683,SpookyLoopz,Cheryl Mason,True,21683,Skermz,Claudette Morel,False,21683,praxz,Kate Denson,False,21683
124,16,The MacMillan Estate,Coal Tower,Ayrun,Doctor,4,12,Merciless Killer,18961,Ralph,Yui Kimura,False,22295,Yerv,David King,False,22295,praxz,Kate Denson,False,22295,OhTofu,Steve Harrington,False,22295
125,7,Haddonfield,Lampkin Lane,ZubatLEL,Blight,1,9,Entity Displeased,20755,SpookyLoopz,Meg Thomas,False,10517,Ayrun,Jill Valentine,True,10517,Ralph,Quentin Smith,True,10517,OhTofu,Meg Thomas,True,10517
126,20,Backwater Swamp,The Pale Rose,Ohmwrecker,Spirit,3,9,Ruthless Killer,10684,Ayrun,Felix Richter,False,22111,Trivialiac,Jane Romero,False,22111,ScottJund,Yui Kimura,False,22111,TrU3Ta1ent,William "Bill" Overbeck,True,22111
127,7,Haddonfield,Lampkin Lane,Uncharted,Clown,1,3,Brutal Killer,28466,TheJRM_,Quentin Smith,True,29185,Ohmwrecker,Jeffrey "Jeff" Johansen,False,29185,Ralph,Nancy Wheeler,True,29185,Ayrun,Laurie Strode,True,29185
128,16,Haddonfield,Lampkin Lane,Abadjar,Wraith,0,8,Entity Displeased,26219,Umbra,Leon Scott Kennedy,True,19948,Skermz,Dwight Fairfield,True,19948,TheJRM_,Quentin Smith,True,19948,ANGRYPUG,Nea Karlsson,True,19948
129,14,The MacMillan Estate,Groaning Storehouse,TheJRM_,Twins,2,6,Entity Displeased,14354,Skermz,Claudette Morel,True,24169,Fungoose,Ash J. Williams,True,24169,praxz,Ace Visconti,False,24169,OhTofu,Cheryl Mason,False,24169
130,13,Haddonfield,Lampkin Lane,hexy,Spirit,2,10,Brutal Killer,28277,TrU3Ta1ent,Élodie Rakoto,False,16656,Yerv,Meg Thomas,True,16656,Fungoose,Leon Scott Kennedy,False,16656,Ayrun,Nancy Wheeler,True,16656
131,17,Haddonfield,Lampkin Lane,SpookyLoopz,Huntress,3,11,Ruthless Killer,8563,Bronx,Jane Romero,False,10730,Ayrun,Steve Harrington,True,10730,Ohmwrecker,David King,False,10730,Uncharted,Jane Romero,False,10730
132,8,Haddonfield,Lampkin Lane,hexy,Wraith,3,9,Ruthless Killer,7473,Yerv,Jeffrey "Jeff" Johansen,False,12777,Ev3ntic,Élodie Rakoto,False,12777,TheJRM_,Ace Visconti,True,12777,ZubatLEL,Jane Romero,False,12777
133,12,Backwater Swamp,The Pale Rose,Skermz,Deathslinger,4,12,Merciless Killer,21859,TrU3Ta1ent,Mikaela Reid,False,15509,SpookyLoopz,Mikaela Reid,False,15509,TheJRM_,Kate Denson,False,15509,ANGRYPUG,Adam Francis,False,15509
134,14,The MacMillan Estate,Ironworks of Misery,Bronx,Spirit,0,8,Entity Displeased,14698,ScottJund,Cheryl Mason,True,21416,Umbra,Nea Karlsson,True,21416,ZubatLEL,Steve Harrington,True,21416,Uncharted,Zarina Kassir,True,21416
135,11,The MacMillan Estate,Shelter Woods,Ohmwrecker,Shape,4,12,Merciless Killer,14270,ANGRYPUG,Nea Karlsson,False,28069,TheJRM_,Feng Min,False,28069,Trivialiac,Leon Scott Kennedy,False,28069,Abadjar,Cheryl Mason,False,28069
136,17,The MacMillan Estate,Coal Tower,Otzdarva,Hillbilly,0,8,Entity Displeased,13666,TrajceBrukata,Jane Romero,True,7882,Uncharted,Steve Harrington,True,7882,ScottJund,Jill Valentine,True,7882,ZubatLEL,Adam Francis,True,7882
137,9,Backwater Swamp,The Pale Rose,Uncharted,Pig,1,9,Brutal Killer,29426,Skermz,Laurie Strode,True,19864,TrU3Ta1ent,Mikaela Reid,True,19864,TrajceBrukata,Ash J. Williams,True,19864,imPROBZZ,Adam Francis,False,19864
138,17,Crotus Prenn Asylum,Father Campbell's Chapel,SpookyLoopz,Oni,4,12,Ruthless Killer,11533,TrajceBrukata,Leon Scott Kennedy,False,10303,Ralph,Yun-Jin Lee,False,10303,Uncharted,Felix Richter,False,10303,hexy,Yui Kimura,False,10303
139,16,The MacMillan Estate,Groaning Storehouse,ANGRYPUG,Huntress,2,6,Entity Displeased,16307,Bronx,Nea Karlsson,True,20992,praxz,Jane Romero,False,20992,Otzdarva,Felix Richter,False,20992,Ralph,Nea Karlsson,True,20992
140,19,Backwater Swamp,Grim Pantry,Yerv,Cenobite,0,0,Entity Displeased,27395,Trivialiac,Meg Thomas,True,13114,ZubatLEL,Ash J. Williams,True,13114,Fungoose,Zarina Kassir,True,13114,Uncharted,Jane Romero,True,13114
141,18,Crotus Prenn Asylum,Disturbed Ward,Abadjar,Plague,0,8,Entity Displeased,16305,Ohmwrecker,Quentin Smith,True,5547,OhTofu,Yui Kimura,True,5547,TrajceBrukata,Élodie Rakoto,True,5547,Ralph,Nancy Wheeler,True,5547
142,12,The MacMillan Estate,Suffocation Pit,Trivialiac,Wraith,4,12,Merciless Killer,23550,Umbra,Ash J. Williams,False,18553,Fungoose,Élodie Rakoto,False,18553,ANGRYPUG,Zarina Kassir,False,18553,TheJRM_,Dwight Fairfield,False,18553
143,13,Haddonfield,Lampkin Lane,Umbra,Trickster,0,8,Entity Displeased,20700,SpookyLoopz,Dwight Fairfield,True,12913,Fungoose,Kate Denson,True,12913,Ev3ntic,David King,True,12913,ANGRYPUG,William "Bill" Overbeck,True,12913
144,19,Backwater Swamp,The Pale Rose,praxz,Executioner,2,10,Entity Displeased,28762,Abadjar,Nancy Wheeler,False,21992,Ayrun,David King,False,21992,Ohmwrecker,Cheryl Mason,True,21992,OhTofu,Kate Denson,True,21992
145,11,Backwater Swamp,Grim Pantry,OhTofu,Huntress,1,3,Brutal Killer,28447,Yerv,David King,False,20353,Bronx,Yui Kimura,True,20353,Fungoose,Cheryl Mason,True,20353,Abadjar,Kate Denson,True,20353
146,20,Backwater Swamp,The Pale Rose,imPROBZZ,Pig,4,12,Merciless Killer,18908,TrajceBrukata,Quentin Smith,False,30867,Otzdarva,Jeffrey "Jeff" Johansen,False,30867,OhTofu,Yun-Jin Lee,False,30867,praxz,Jeffrey "Jeff" Johansen,False,30867
147,20,Haddonfield,Lampkin Lane,Ralph,Nemesis,3,9,Ruthless Killer,21141,SpookyLoopz,Detective David Tapp,False,30251,ANGRYPUG,Quentin Smith,False,30251,TrajceBrukata,Kate Denson,False,30251,TrU3Ta1ent,Leon Scott Kennedy,True,30251
148,20,Crotus Prenn Asylum,Father Campbell's Chapel,Fungoose,Artist,2,6,Brutal Killer,6891,ScottJund,David King,True,20894,Uncharted,Adam Francis,False,20894,Bronx,Kate Denson,False,20894,Skermz,Jake Park,True,20894
149,12,Haddonfield,Lampkin Lane,ZubatLEL,Cannibal,4,12,Merciless Killer,14813,Umbra,William "Bill" Overbeck,False,27439,imPROBZZ,Feng Min,False,27439,ScottJund,Yui Kimura,False,27439,Ev3ntic,Laurie Strode,False,27439
150,14,Crotus Prenn Asylum,Father Campbell's Chapel,Abadjar,Spirit,2,6,Brutal Killer,11352,Otzdarva,Nancy Wheeler,True,6564,imPROBZZ,William "Bill" Overbeck,False,6564,Fungoose,Dwight Fairfield,False,6564,ScottJund,William "Bill" Overbeck,True,6564
151,12,Haddonfield,Lampkin Lane,Ayrun,Hillbilly,2,10,Brutal Killer,9844,OhTofu,Steve Harrington,True,10649,Fungoose,Yun-Jin Lee,False,10649,Yerv,Steve Harrington,True,10649,Uncharted,Feng Min,False,10649
152,12,Haddonfield,Lampkin Lane,Uncharted,Nurse,2,10,Brutal Killer,31915,TheJRM_,Adam Francis,False,20279,Bronx,Dwight Fairfield,True,20279,Yerv,Leon Scott Kennedy,False,20279,Ayrun,Dwight Fairfield,True,20279
153,14,The MacMillan Estate,Groaning Storehouse,TrajceBrukata,Executioner,4,12,Ruthless Killer,26280,TrU3Ta1ent,Jane Romero,False,19525,ANGRYPUG,Mikaela Reid,False,19525,Umbra,Jane Romero,False,19525,Ayrun,Nancy Wheeler,False,19525
154,11,Crotus Prenn Asylum,Father Campbell's Chapel,ZubatLEL,Oni,4,12,Merciless Killer,15867,imPROBZZ,Yun-Jin Lee,False,28716,Uncharted,Detective David Tapp,False,28716,Bronx,Dwight Fairfield,False,28716,Fungoose,Élodie Rakoto,False,28716
155,9,The MacMillan Estate,Shelter Woods,SpookyLoopz,Legion,4,12,Merciless Killer,16018,TheJRM_,Ash J. Williams,False,28804,ScottJund,Felix Richter,False,28804,OhTofu,Nea Karlsson,False,28804,Trivialiac,Jane Romero,False,28804
156,15,Crotus Prenn Asylum,Father Campbell's Chapel,SpookyLoopz,Oni,2,10,Brutal Killer,8537,Ayrun,Steve Harrington,False,5550,ZubatLEL,Adam Francis,True,5550,praxz,Feng Min,False,5550,Umbra,Quentin Smith,True,5550
157,14,Haddonfield,Lampkin Lane,TrU3Ta1ent,Deathslinger,0,0,Entity Displeased,6924,TheJRM_,Élodie Rakoto,True,21179,Skermz,Dwight Fairfield,True,21179,ScottJund,Jeffrey "Jeff" Johansen,True,21179,Trivialiac,Yun-Jin Lee,True,21179
158,12,The MacMillan Estate,Ironworks of Misery,Ralph,Twins,4,12,Merciless Killer,15331,praxz,Detective David Tapp,False,27263,SpookyLoopz,Meg Thomas,False,27263,ZubatLEL,Jonah Vasquez,False,27263,TrU3Ta1ent,Leon Scott Kennedy,False,27263
159,17,The MacMillan Estate,Shelter Woods,Ev3ntic,Shape,0,8,Entity Displeased,27807,Bronx,Steve Harrington,True,23223,Trivialiac,Detective David Tapp,True,23223,Otzdarva,Jane Romero,True,23223,imPROBZZ,Dwight Fairfield,True,23223
160,16,Backwater Swamp,Grim Pantry,imPROBZZ,Hag,1,9,Entity Displeased,30353,Fungoose,Kate Denson,True,19432,Umbra,Jane Romero,False,19432,TheJRM_,Ash J. Williams,True,19432,Ayrun,Élodie Rakoto,True,19432
161,13,Haddonfield,Lampkin Lane,TheJRM_,Pig,4,12,Merciless Killer,26052,Uncharted,Steve Harrington,False,20461,Fungoose,Zarina Kassir,False,20461,Abadjar,Mikaela Reid,False,20461,Bronx,Quentin Smith,False,20461
162,13,Haddonfield,Lampkin Lane,praxz,Spirit,2,6,Entity Displeased,5823,ZubatLEL,Jake Park,False,7411,TrU3Ta1ent,Mikaela Reid,True,7411,Skermz,Mikaela Reid,True,7411,Bronx,Jill Valentine,False,7411
163,13,Backwater Swamp,Grim Pantry,Ohmwrecker,Hillbilly,1,3,Entity Displeased,25007,Yerv,Dwight Fairfield,True,8549,ANGRYPUG,Mikaela Reid,True,8549,Uncharted,Steve Harrington,False,8549,Fungoose,Felix Richter,True,8549
164,20,Crotus Prenn Asylum,Disturbed Ward,Fungoose,Spirit,1,9,Entity Displeased,9725,Skermz,Ash J. Williams,True,28044,SpookyLoopz,Jeffrey "Jeff" Johansen,False,28044,Uncharted,Jonah Vasquez,True,28044,Abadjar,Cheryl Mason,True,28044
165,11,Backwater Swamp,Grim Pantry,Skermz,Pig,4,12,Merciless Killer,30720,Trivialiac,Jake Park,False,25138,Abadjar,Jill Valentine,False,25138,TrU3Ta1ent,Felix Richter,False,25138,Uncharted,Adam Francis,False,25138
166,13,The MacMillan Estate,Suffocation Pit,Uncharted,Doctor,1,9,Brutal Killer,6473,OhTofu,Meg Thomas,True,21845,imPROBZZ,Nea Karlsson,True,21845,Trivialiac,Laurie Strode,True,21845,Umbra,Adam Francis,False,21845
167,12,Backwater Swamp,The Pale Rose,Bronx,Nightmare,1,3,Entity Displeased,20983,Fungoose,Jeffrey "Jeff" Johansen,False,26986,SpookyLoopz,William "Bill" Overbeck,True,26986,hexy,Claudette Morel,True,26986,Otzdarva,Ace Visconti,True,26986
168,12,The MacMillan Estate,Groaning Storehouse,Ralph,Nemesis,3,9,Ruthless Killer,25740,Umbra,Claudette Morel,False,27491,TheJRM_,Meg Thomas,False,27491,Ayrun,Felix Richter,True,27491,Trivialiac,Ash J. Williams,False,27491
169,14,Backwater Swamp,Grim Pantry,Uncharted,Hag,1,3,Brutal Killer,19580,TrU3Ta1ent,Élodie Rakoto,True,12139,imPROBZZ,Jeffrey "Jeff" Johansen,False,12139,Umbra,Quentin Smith,True,12139,TrajceBrukata,Nancy Wheeler,True,12139
170,15,Haddonfield,Lampkin Lane,Bronx,Hillbilly,4,12,Merciless Killer,26203,Skermz,Quentin Smith,False,14545,ZubatLEL,Adam Francis,False,14545,imPROBZZ,Élodie Rakoto,False,14545,Yerv,Leon Scott Kennedy,False,14545
171,7,The MacMillan Estate,Shelter Woods,Bronx,Ghost Face,1,9,Entity Displeased,11785,Ohmwrecker,Jane Romero,True,8279,ZubatLEL,Claudette Morel,False,8279,Trivialiac,Nancy Wheeler,True,8279,Ev3ntic,Quentin Smith,True,8279
172,7,Haddonfield,Lampkin Lane,ZubatLEL,Cannibal,0,8,Entity Displeased,29511,SpookyLoopz,Élodie Rakoto,True,21644,Yerv,Laurie Strode,True,21644,Umbra,Dwight Fairfield,True,21644,TheJRM_,Jeffrey "Jeff" Johansen,True,21644
173,7,Haddonfield,Lampkin Lane,Yerv,Cannibal,3,9,Ruthless Killer,25968,imPROBZZ,David King,False,17674,TheJRM_,David King,True,17674,Ralph,Felix Richter,False,17674,Ohmwrecker,Yun-Jin Lee,False,17674
174,12,Backwater Swamp,The Pale Rose,ScottJund,Twins,1,9,Entity Displeased,10126,Ohmwrecker,Steve Harrington,True,7058,Ralph,Felix Richter,True,7058,TrajceBrukata,Steve Harrington,True,7058,Otzdarva,Jeffrey "Jeff" Johansen,False,7058
175,12,Backwater Swamp,The Pale Rose,Uncharted,Wraith,3,11,Ruthless Killer,21696,Abadjar,Jane Romero,True,16786,praxz,Nancy Wheeler,False,16786,Bronx,Nea Karlsson,False,16786,Ayrun,Jake Park,False,16786
176,10,Haddonfield,Lampkin Lane,Trivialiac,Oni,4,12,Ruthless Killer,15345,imPROBZZ,Mikaela Reid,False,19024,hexy,Jonah Vasquez,False,19024,OhTofu,Laurie Strode,False,19024,Ev3ntic,Jake Park,False,19024
177,19,The MacMillan Estate,Shelter Woods,ScottJund,Pig,4,12,Ruthless Killer,23682,Skermz,Detective David Tapp,False,25878,Bronx,Detective David Tapp,False,25878,Umbra,Detective David Tapp,False,25878,praxz,Ace Visconti,False,25878
178,8,Haddonfield,Lampkin Lane,ANGRYPUG,Oni,4,12,Merciless Killer,21847,Bronx,Steve Harrington,False,20784,TrajceBrukata,David King,False,20784,praxz,Jeffrey "Jeff" Johansen,False,20784,Abadjar,Detective David Tapp,False,20784
179,20,The MacMillan Estate,Groaning Storehouse,TheJRM_,Huntress,0,8,Entity Displeased,31200,ANGRYPUG,Mikaela Reid,True,12037,Trivialiac,David King,True,12037,ScottJund,Adam Francis,True,12037,SpookyLoopz,Steve Harrington,True,12037
180,9,Haddonfield,Lampkin Lane,Abadjar,Nurse,0,0,Entity Displeased,5416,Uncharted,Jake Park,True,22471,TheJRM_,Meg Thomas,True,22471,Skermz,Felix Richter,True,22471,SpookyLoopz,Nancy Wheeler,True,22471
181,19,Haddonfield,Lampkin Lane,ANGRYPUG,Cannibal,0,8,Entity Displeased,30265,ZubatLEL,Yun-Jin Lee,True,21269,Umbra,Detective David Tapp,True,21269,OhTofu,Leon Scott Kennedy,True,21269,Ayrun,Feng Min,True,21269
182,12,The MacMillan Estate,Groaning Storehouse,TrU3Ta1ent,Twins,3,9,Ruthless Killer,7541,SpookyLoopz,Dwight Fairfield,False,5786,Bronx,David King,False,5786,Ralph,Leon Scott Kennedy,True,5786,Fungoose,Mikaela Reid,False,5786
183,16,Crotus Prenn Asylum,Father Campbell's Chapel,Ralph,Plague,1,3,Brutal Killer,28391,praxz,William "Bill" Overbeck,True,20014,hexy,David King,False,20014,Ayrun,Quentin Smith,True,20014,Ohmwrecker,Meg Thomas,True,20014
184,20,Haddonfield,Lampkin Lane,Uncharted,Huntress,0,8,Entity Displeased,6132,ScottJund,Zarina Kassir,True,21068,TrajceBrukata,Felix Richter,True,21068,TrU3Ta1ent,Jane Romero,True,21068,ZubatLEL,Jake Park,True,21068
185,20,Crotus Prenn Asylum,Father Campbell's Chapel,Ayrun,Executioner,2,10,Entity Displeased,30848,Yerv,Laurie Strode,False,24052,Umbra,Cheryl Mason,False,24052,praxz,Steve Harrington,True,24052,imPROBZZ,Nea Karlsson,True,24052
186,7,Crotus Prenn Asylum,Father Campbell's Chapel,Bronx,Cenobite,4,12,Merciless Killer,23639,imPROBZZ,Steve Harrington,False,6725,ANGRYPUG,David King,False,6725,TrajceBrukata,Claudette Morel,False,6725,Ayrun,Nancy Wheeler,False,6725
187,16,Crotus Prenn Asylum,Father Campbell's Chapel,Skermz,Pig,0,0,Entity Displeased,20375,TrU3Ta1ent,Cheryl Mason,True,28276,TheJRM_,Nea Karlsson,True,28276,Bronx,Jonah Vasquez,True,28276,hexy,Jake Park,True,28276
188,15,Haddonfield,Lampkin Lane,ScottJund,Trickster,3,9,Ruthless Killer,18628,Uncharted,Leon Scott Kennedy,False,20309,praxz,Jake Park,False,20309,Fungoose,Steve Harrington,True,20309,Abadjar,Yun-Jin Lee,False,20309
189,12,The MacMillan Estate,Groaning Storehouse,Fungoose,Oni,3,11,Ruthless Killer,15173,Yerv,Mikaela Reid,False,11922,Ayrun,Nea Karlsson,False,11922,Abadjar,Claudette Morel,True,11922,TheJRM_,David King,False,11922
190,17,The MacMillan Estate,Suffocation Pit,Skermz,Hillbilly,3,11,Ruthless Killer,6368,imPROBZZ,Detective David Tapp,True,16392,Umbra,Ash J. Williams,False,16392,ANGRYPUG,Jeffrey "Jeff" Johansen,False,16392,Ev3ntic,Laurie Strode,False,16392
191,15,Haddonfield,Lampkin Lane,SpookyLoopz,Clown,1,9,Brutal Killer,19508,Ralph,Nancy Wheeler,False,17050,TrU3Ta1ent,Jeffrey "Jeff" Johansen,True,17050,OhTofu,Jane Romero,True,17050,Ev3ntic,Adam Francis,True,17050
192,15,The MacMillan Estate,Shelter Woods,Ohmwrecker,Nemesis,0,0,Entity Displeased,16410,Ayrun,Laurie Strode,True,25972,Fungoose,Jeffrey "Jeff" Johansen,True,25972,Skermz,Feng Min,True,25972,ScottJund,Meg Thomas,True,25972
193,11,Haddonfield,Lampkin Lane,Ralph,Cenobite,1,9,Entity Displeased,20292,imPROBZZ,William "Bill" Overbeck,True,30365,TrU3Ta1ent,Detective David Tapp,False,30365,OhTofu,Meg Thomas,True,30365,Abadjar,Jake Park,True,30365
194,10,Crotus Prenn Asylum,Father Campbell's Chapel,Abadjar,Deathslinger,2,6,Brutal Killer,9842,Ohmwrecker,Nancy Wheeler,True,6817,OhTofu,Ash J. Williams,False,6817,SpookyLoopz,Nea Karlsson,True,6817,ScottJund,Nea Karlsson,False,6817
195,13,Backwater Swamp,Grim Pantry,Skermz,Artist,4,12,Ruthless Killer,21325,Otzdarva,Yun-Jin Lee,False,27383,hexy,Jane Romero,False,27383,Yerv,Jill Valentine,False,27383,Ohmwrecker,Mikaela Reid,False,27383
196,8,Crotus Prenn Asylum,Father Campbell's Chapel,Ohmwrecker,Trickster,3,11,Ruthless Killer,23699,OhTofu,Ace Visconti,True,10123,Otzdarva,Zarina Kassir,False,10123,Ralph,Cheryl Mason,False,10123,Bronx,Nancy Wheeler,False,10123
197,12,Backwater Swamp,The Pale Rose,Yerv,Oni,3,11,Ruthless Killer,26274,imPROBZZ,Élodie Rakoto,False,21372,Fungoose,Kate Denson,False,21372,praxz,Zarina Kassir,False,21372,OhTofu,David King,True,21372
198,18,Crotus Prenn Asylum,Father Campbell's Chapel,ANGRYPUG,Pig,2,6,Brutal Killer,22267,Yerv,Felix Richter,True,9606,TrU3Ta1ent,Feng Min,True,9606,Fungoose,Cheryl Mason,False,9606,Ev3ntic,Jonah Vasquez,False,9606
199,20,Crotus Prenn Asylum,Father Campbell's Chapel,Umbra,Plague,3,9,Ruthless Killer,24369,praxz,Jake Park,False,16430,Ayrun,Steve Harrington,False,16430,hexy,Nancy Wheeler,True,16430,Ohmwrecker,Jonah Vasquez,False,16430
200,20,Haddonfield,Lampkin Lane,Umbra,Executioner,0,8,Entity Displeased,13328,Fungoose,Jonah Vasquez,True,8077,hexy,Ace Visconti,True,8077,Trivialiac,Laurie Strode,True,8077,imPROBZZ,David King,True,8077
201,9,The MacMillan Estate,Shelter Woods,Abadjar,Nightmare,1,3,Brutal Killer,15860,Yerv,Jake Park,True,7048,Bronx,Steve Harrington,True,7048,Ohmwrecker,Mikaela Reid,True,7048,Fungoose,Laurie Strode,False,7048
202,20,Haddonfield,Lampkin Lane,praxz,Nemesis,1,3,Brutal Killer,24230,OhTofu,Jonah Vasquez,False,19564,Uncharted,Jill Valentine,True,19564,Otzdarva,Ace Visconti,True,19564,Abadjar,Feng Min,True,19564
203,8,Crotus Prenn Asylum,Disturbed Ward,Uncharted,Cenobite,3,11,Ruthless Killer,18448,Yerv,Cheryl Mason,False,16264,Ev3ntic,Feng Min,True,16264,TrU3Ta1ent,Jeffrey "Jeff" Johansen,False,16264,Umbra,Yui Kimura,False,16264
